SPECTRUM - MS
20210126_ADHclean.RAW
FTMS + p NSI Full ms [1500.0000-15000.0000]
Scan #: 5-162
RT: 0.13-3.89
AV: 150
Data points: 51817
Mass	Intensity
2937.019322	61.553983
2937.104756	54.766585
2937.190194	41.237605
2937.275635	32.906726
2937.361080	34.453775
2937.446529	39.673837
2937.531981	43.327344
2937.617437	43.131227
2937.702897	43.812362
2937.788361	43.829595
2937.873828	48.949964
2937.959299	53.526508
2938.044774	63.429460
2938.130253	72.477070
2938.215735	81.495193
2938.301221	95.547418
2938.386711	109.412200
2938.472204	115.550127
2938.557702	111.081755
2938.643203	96.587429
2938.728707	86.322206
2938.814216	82.590213
2938.899728	80.098715
2938.985244	76.984183
2939.070763	69.194986
2939.156287	62.696858
2939.241814	55.821616
2939.327345	55.945501
2939.412879	56.612229
2939.498417	52.423045
2939.583959	45.122691
2939.669505	38.347152
2939.755055	31.579505
2939.840608	32.692161
2939.926165	38.220064
2940.011726	47.703487
2940.097290	58.638382
2940.182858	66.014986
2940.268430	66.775421
2940.354006	75.210481
2940.439585	80.502918
2940.525168	85.219908
2940.610755	78.606373
2940.696346	64.500217
2940.781940	48.446571
2940.867538	37.765702
2940.953140	38.135271
2941.038745	44.743901
2941.124355	49.476749
2941.209968	47.677758
2941.295584	44.021505
2941.381205	43.250641
2941.466829	51.891976
2941.552457	56.653363
2941.638089	59.032219
2941.723724	50.949004
2941.809363	47.854795
2941.895006	56.873079
2941.980653	78.742469
2942.066303	92.388740
2942.151957	89.294239
2942.237615	81.110260
2942.323277	77.054438
2942.408942	91.465735
2942.494611	108.672825
2942.580284	115.879354
2942.665961	111.663440
2942.751641	101.714469
2942.837325	92.211010
2942.923013	90.043981
2943.008704	95.837881
2943.094400	97.360845
2943.180099	92.464357
2943.265801	83.135789
2943.351508	73.411885
2943.437218	73.520273
2943.522932	74.616388
2943.608650	69.821472
2943.694372	67.325218
2943.780097	65.509204
2943.865826	70.880466
2943.951558	80.667278
2944.037295	82.223687
2944.123035	75.714696
2944.208779	62.939193
2944.294527	52.748389
2944.380278	45.923203
2944.466034	43.284898
2944.551792	44.601559
2944.637555	49.373280
2944.723322	58.230163
2944.809092	65.182898
2944.894866	66.971630
2944.980643	66.311310
2945.066425	59.473495
2945.152210	61.515930
2945.237999	69.593277
2945.323792	81.012230
2945.409588	89.504571
2945.495388	87.040543
2945.581192	78.553864
2945.667000	61.204370
2945.752811	49.316810
2945.838626	49.084331
2945.924445	56.917914
2946.010268	71.582639
2946.096094	75.611533
2946.181925	69.542965
2946.267759	63.415369
2946.353596	54.806886
2946.439438	46.006340
2946.525283	46.195004
2946.611132	52.032139
2946.696984	54.193703
2946.782841	48.398727
2946.868701	42.245103
2946.954565	36.160022
2947.040433	36.195229
2947.126304	43.515092
2947.212179	50.990487
2947.298058	58.743021
2947.383941	62.070994
2947.469828	71.278846
2947.555718	84.302072
2947.641612	91.396873
2947.727509	95.499814
2947.813411	91.028824
2947.899316	82.900522
2947.985225	69.959689
2948.071138	59.430486
2948.157054	49.860817
2948.242975	43.759703
2948.328899	52.976955
2948.414826	63.321991
2948.500758	69.471169
2948.586693	67.401301
2948.672632	62.586024
2948.758575	59.121834
2948.844522	66.290995
2948.930472	77.192912
2949.016426	80.876687
2949.102384	82.700455
2949.188345	78.607530
2949.274311	73.903904
2949.360280	69.701604
2949.446253	70.092443
2949.532229	68.050246
2949.618210	69.210740
2949.704194	72.888963
2949.790182	69.052707
2949.876173	66.826435
2949.962169	56.934277
2950.048168	44.105810
2950.134171	38.810932
2950.220178	40.383227
2950.306188	41.559888
2950.392202	41.668797
2950.478220	37.858342
2950.564242	39.130815
2950.650268	40.141626
2950.736297	44.575689
2950.822330	49.774435
2950.908367	54.665420
2950.994407	58.115992
2951.080452	59.644701
2951.166500	65.350155
2951.252552	68.333584
2951.338607	68.227669
2951.424667	67.553630
2951.510730	70.731416
2951.596797	79.001991
2951.682867	89.337374
2951.768942	84.583408
2951.855020	69.472072
2951.941102	49.626190
2952.027188	31.678373
2952.113277	30.449477
2952.199370	36.443331
2952.285467	53.861691
2952.371568	63.836718
2952.457673	62.890671
2952.543781	56.937443
2952.629893	51.573155
2952.716009	49.916655
2952.802129	52.247967
2952.888252	55.044671
2952.974379	58.146036
2953.060510	64.804702
2953.146645	64.638919
2953.232783	62.456842
2953.318926	54.917492
2953.405072	50.273893
2953.491221	48.525047
2953.577375	51.876002
2953.663532	52.323750
2953.749693	56.809670
2953.835858	61.529583
2953.922027	64.213482
2954.008199	65.990429
2954.094375	67.405630
2954.180555	66.375382
2954.266739	62.409944
2954.352927	62.283624
2954.439118	62.122230
2954.525313	59.571512
2954.611512	55.995167
2954.697714	53.721594
2954.783921	56.555878
2954.870131	68.152489
2954.956345	77.478146
2955.042562	87.318528
2955.128784	87.922883
2955.215009	78.297734
2955.301238	71.640799
2955.387471	76.204675
2955.473707	82.574253
2955.559947	81.091788
2955.646192	72.624483
2955.732439	64.983468
2955.818691	64.131087
2955.904946	82.823921
2955.991206	101.266919
2956.077469	112.432587
2956.163735	115.961893
2956.250006	106.027835
2956.336280	97.101365
2956.422558	95.070008
2956.508840	96.666752
2956.595126	94.572283
2956.681415	92.395091
2956.767708	84.381202
2956.854005	74.716388
2956.940306	64.382764
2957.026610	58.960309
2957.112919	61.513636
2957.199231	65.779192
2957.285547	66.167772
2957.371866	60.711446
2957.458190	57.747392
2957.544517	56.581879
2957.630848	55.736084
2957.717183	56.605475
2957.803521	56.237062
2957.889863	60.873153
2957.976209	63.863424
2958.062559	65.470463
2958.148913	67.936474
2958.235270	71.344890
2958.321632	73.132297
2958.407997	80.687493
2958.494365	77.249920
2958.580738	64.134124
2958.667114	47.584094
2958.753494	37.834950
2958.839878	38.722901
2958.926266	45.929026
2959.012657	61.708258
2959.099053	73.325841
2959.185452	77.140924
2959.271855	81.200010
2959.358261	79.820374
2959.444672	82.476624
2959.531086	80.433954
2959.617504	79.473269
2959.703925	76.398266
2959.790351	77.880727
2959.876780	71.997124
2959.963213	58.387207
2960.049650	50.167454
2960.136091	46.162870
2960.222535	54.346726
2960.308984	75.984018
2960.395436	111.459289
2960.481891	136.209412
2960.568351	140.981629
2960.654814	128.095279
2960.741282	105.620727
2960.827753	90.818995
2960.914227	93.235986
2961.000706	91.757015
2961.087188	84.458915
2961.173674	73.674495
2961.260164	74.931241
2961.346658	85.458396
2961.433156	108.212876
2961.519657	126.987218
2961.606162	130.617729
2961.692671	122.794665
2961.779183	106.394788
2961.865700	89.418140
2961.952220	79.396041
2962.038744	73.180049
2962.125272	74.477387
2962.211804	73.498171
2962.298339	80.930211
2962.384878	91.695741
2962.471421	105.092485
2962.557968	118.411895
2962.644518	118.300107
2962.731073	108.271035
2962.817631	92.965172
2962.904193	77.789100
2962.990759	70.038543
2963.077328	64.735321
2963.163902	64.583337
2963.250479	63.690719
2963.337060	67.152591
2963.423644	72.315760
2963.510233	83.586638
2963.596825	94.928538
2963.683421	105.502675
2963.770021	114.300249
2963.856625	114.487817
2963.943232	109.909810
2964.029844	101.783106
2964.116459	99.973240
2964.203078	107.768870
2964.289700	127.078506
2964.376327	150.406247
2964.462957	168.868791
2964.549591	174.671861
2964.636229	173.195640
2964.722871	155.769317
2964.809516	143.013589
2964.896165	128.159564
2964.982818	121.840173
2965.069475	117.997000
2965.156136	115.840561
2965.242800	114.429220
2965.329469	120.590824
2965.416141	136.206384
2965.502816	150.920846
2965.589496	158.522871
2965.676180	163.076159
2965.762867	161.050813
2965.849558	161.405240
2965.936253	161.545954
2966.022951	158.556418
2966.109654	138.739952
2966.196360	116.433338
2966.283070	98.595095
2966.369784	96.490196
2966.456502	104.873105
2966.543223	118.628979
2966.629948	134.751509
2966.716678	134.096658
2966.803410	136.434803
2966.890147	140.488454
2966.976888	150.163841
2967.063632	151.432691
2967.150380	140.061137
2967.237132	139.869665
2967.323888	138.966517
2967.410647	145.774942
2967.497410	142.682168
2967.584178	127.004479
2967.670948	115.043077
2967.757723	111.753493
2967.844502	124.592904
2967.931284	134.231316
2968.018070	140.506960
2968.104860	147.317874
2968.191654	152.604764
2968.278452	154.088486
2968.365253	154.736189
2968.452058	163.507029
2968.538867	165.394713
2968.625680	168.072679
2968.712496	168.351239
2968.799317	164.115981
2968.886141	164.077152
2968.972969	172.223271
2969.059801	179.648077
2969.146637	193.651695
2969.233476	201.512119
2969.320319	206.923946
2969.407166	206.282207
2969.494017	200.504544
2969.580872	181.824283
2969.667731	157.819908
2969.754593	141.176903
2969.841459	135.338543
2969.928329	143.283028
2970.015203	161.830739
2970.102080	179.288741
2970.188962	184.394413
2970.275847	193.511287
2970.362736	203.224448
2970.449629	208.242547
2970.536525	215.895829
2970.623426	228.987809
2970.710330	242.580261
2970.797238	253.957534
2970.884150	260.565896
2970.971066	252.789870
2971.057985	232.229577
2971.144909	217.869836
2971.231836	212.094197
2971.318767	228.242616
2971.405701	240.264645
2971.492640	250.059784
2971.579582	260.414978
2971.666529	256.450431
2971.753479	268.821072
2971.840433	263.262479
2971.927390	253.190784
2972.014352	221.136005
2972.101317	182.605393
2972.188286	163.784666
2972.275259	154.234735
2972.362236	157.613150
2972.449216	176.786068
2972.536201	190.377944
2972.623189	196.511377
2972.710181	190.951006
2972.797177	188.707217
2972.884177	205.384260
2972.971180	235.499013
2973.058187	252.344571
2973.145198	241.147401
2973.232213	214.240435
2973.319232	201.124500
2973.406255	210.010230
2973.493281	219.315087
2973.580311	225.673928
2973.667345	230.434828
2973.754383	241.704240
2973.841425	275.688222
2973.928470	314.298889
2974.015520	346.767732
2974.102573	346.581873
2974.189630	308.100262
2974.276691	273.220658
2974.363755	271.570400
2974.450824	293.638840
2974.537896	325.779861
2974.624972	320.253612
2974.712052	276.388375
2974.799136	228.367996
2974.886223	205.778205
2974.973315	208.925704
2975.060410	211.346232
2975.147509	201.275083
2975.234612	190.577414
2975.321719	194.129269
2975.408829	224.687968
2975.495943	280.491338
2975.583062	325.059556
2975.670184	342.861226
2975.757309	374.085302
2975.844439	404.246508
2975.931572	460.709862
2976.018710	512.833228
2976.105851	549.918793
2976.192996	526.728066
2976.280145	478.418937
2976.367297	411.771930
2976.454454	359.194464
2976.541614	328.672472
2976.628778	303.389923
2976.715946	266.173961
2976.803118	219.633621
2976.890293	199.565995
2976.977473	208.191578
2977.064656	239.794160
2977.151843	250.738997
2977.239034	252.660565
2977.326229	253.180016
2977.413427	279.939202
2977.500630	335.742093
2977.587836	423.498304
2977.675046	496.140485
2977.762260	529.780737
2977.849477	552.449428
2977.936699	602.263290
2978.023924	641.911374
2978.111154	654.761078
2978.198387	670.591094
2978.285623	648.128234
2978.372864	618.583848
2978.460109	563.688613
2978.547357	493.761979
2978.634609	447.384557
2978.721865	402.020816
2978.809125	339.203500
2978.896389	286.296558
2978.983656	250.680205
2979.070928	233.346508
2979.158203	213.826111
2979.245482	193.010662
2979.332765	195.859090
2979.420052	196.378969
2979.507342	212.310596
2979.594637	234.331249
2979.681935	265.645073
2979.769237	302.192808
2979.856543	390.444338
2979.943853	478.115333
2980.031166	589.404516
2980.118484	727.465546
2980.205805	854.083841
2980.293130	946.553584
2980.380459	985.587895
2980.467792	999.696979
2980.555128	952.726285
2980.642469	897.009445
2980.729813	780.998794
2980.817161	673.382172
2980.904513	526.539946
2980.991869	376.360488
2981.079229	271.925742
2981.166592	168.994814
2981.253959	131.792741
2981.341331	109.355237
2981.428706	118.302420
2981.516084	174.024572
2981.603467	336.299898
2981.690854	533.064873
2981.778244	874.441011
2981.865638	1256.848921
2981.953036	1771.805759
2982.040438	2330.027691
2982.127844	2842.644235
2982.215253	3250.391315
2982.302667	3405.914564
2982.390084	3507.139323
2982.477505	3465.911821
2982.564930	3376.606633
2982.652359	3049.907781
2982.739792	2680.364213
2982.827228	2164.913487
2982.914669	1675.196076
2983.002113	1152.126710
2983.089561	663.172184
2983.177013	379.992656
2983.264468	158.473640
2983.351928	112.572397
2983.439391	63.017037
2983.526859	44.107151
2983.614330	49.315808
2983.701805	124.083831
2983.789283	234.186983
2983.876766	570.566319
2983.964253	987.773402
2984.051743	1592.573898
2984.139237	2207.870743
2984.226735	2742.343589
2984.314237	3223.216540
2984.401743	3454.446090
2984.489252	3659.729790
2984.576766	3653.438488
2984.664283	3586.118190
2984.751804	3370.168250
2984.839329	3087.964379
2984.926858	2631.051647
2985.014391	2124.377681
2985.101927	1600.835454
2985.189468	1112.717169
2985.277012	723.858551
2985.364560	387.323365
2985.452112	262.674298
2985.539668	162.818606
2985.627227	145.146538
2985.714791	125.745728
2985.802358	114.761963
2985.889929	111.283577
2985.977504	179.133863
2986.065083	323.373187
2986.152666	633.792222
2986.240252	1005.455800
2986.327843	1506.314459
2986.415437	1976.992278
2986.503035	2427.614040
2986.590637	2846.299423
2986.678243	3050.161335
2986.765853	3135.397643
2986.853467	2977.788134
2986.941084	2749.562486
2987.028705	2352.571429
2987.116331	1933.053649
2987.203960	1408.955397
2987.291592	897.359787
2987.379229	535.937682
2987.466870	215.942176
2987.554514	119.716991
2987.642162	67.342181
2987.729815	106.855609
2987.817471	189.559503
2987.905130	625.036168
2987.992794	1158.567774
2988.080462	2203.319064
2988.168133	3393.839800
2988.255808	4688.674189
2988.343488	5973.276721
2988.431171	6823.039728
2988.518857	7474.495063
2988.606548	7671.443000
2988.694243	7845.065154
2988.781941	7848.980572
2988.869644	7690.397430
2988.957350	7201.983276
2989.045060	6557.286949
2989.132774	5513.487998
2989.220491	4419.974398
2989.308213	3102.934622
2989.395938	1778.056390
2989.483668	859.684417
2989.571401	140.609110
2989.659138	67.424242
2989.746879	7.810104
2989.834624	6.556786
2989.922372	17.151386
2990.010125	46.050021
2990.097881	128.287904
2990.185641	616.833958
2990.273406	1278.860005
2990.361174	2474.074035
2990.448945	3655.690659
2990.536721	4822.418618
2990.624501	5864.312967
2990.712284	6337.052460
2990.800071	6690.064806
2990.887862	6576.808664
2990.975658	6414.920972
2991.063456	6113.421836
2991.151259	5767.552908
2991.239066	5085.070324
2991.326876	4332.390313
2991.414691	3370.440181
2991.502509	2395.642734
2991.590331	1509.726698
2991.678157	696.949302
2991.765987	352.173565
2991.853820	62.483842
2991.941658	56.632135
2992.029499	95.269545
2992.117345	140.916990
2992.205194	163.793089
2992.293047	228.616253
2992.380904	367.647951
2992.468764	843.231131
2992.556629	1296.678993
2992.644498	1960.721045
2992.732370	2643.799109
2992.820246	3270.901816
2992.908126	3850.318097
2992.996010	4048.862489
2993.083898	4125.873623
2993.171790	3887.091177
2993.259686	3580.634789
2993.347585	3079.436956
2993.435488	2567.250532
2993.523396	1952.124794
2993.611307	1304.763586
2993.699222	801.301980
2993.787140	386.453579
2993.875063	224.801489
2993.962990	84.103978
2994.050920	89.600469
2994.138855	157.042311
2994.226793	517.360426
2994.314735	994.499746
2994.402681	1948.777842
2994.490631	3044.992050
2994.578584	4262.870437
2994.666542	5400.367656
2994.754503	6295.900144
2994.842469	7014.456647
2994.930438	7321.536305
2995.018411	7574.593543
2995.106388	7582.296726
2995.194369	7505.575383
2995.282353	7155.188154
2995.370342	6715.235814
2995.458334	5682.042457
2995.546331	4526.681353
2995.634331	3219.541456
2995.722335	1968.851380
2995.810343	995.490907
2995.898355	230.981852
2995.986371	98.941581
2996.074390	4.519341
2996.162414	1.832594
2996.250441	2.259001
2996.338472	10.174962
2996.426508	42.554513
2996.514547	265.670827
2996.602589	607.668434
2996.690636	1416.155262
2996.778687	2271.954202
2996.866741	3113.308583
2996.954800	3889.369986
2997.042862	4373.584537
2997.130928	4801.340512
2997.218998	4870.519100
2997.307072	4889.993164
2997.395150	4723.234494
2997.483232	4473.731512
2997.571317	3924.828297
2997.659407	3325.147475
2997.747500	2607.451652
2997.835597	1896.672359
2997.923698	1259.207792
2998.011803	664.782052
2998.099912	372.261927
2998.188025	140.881386
2998.276142	112.425867
2998.364262	138.320787
2998.452387	201.356775
2998.540515	270.117346
2998.628647	381.567522
2998.716783	512.614981
2998.804923	749.060820
2998.893067	983.718325
2998.981215	1283.307751
2999.069366	1592.669812
2999.157522	1877.891551
2999.245681	2130.920620
2999.333845	2241.043160
2999.422012	2286.555530
2999.510183	2187.042036
2999.598358	2045.108430
2999.686537	1796.278675
2999.774719	1562.962587
2999.862906	1295.124369
2999.951096	1038.469003
3000.039291	782.909311
3000.127489	541.961690
3000.215691	402.914989
3000.303897	267.279224
3000.392107	212.580487
3000.480321	194.793262
3000.568539	243.990001
3000.656760	290.467291
3000.744986	394.977693
3000.833215	507.075394
3000.921449	648.497980
3001.009686	786.626380
3001.097927	940.045926
3001.186172	1101.225525
3001.274421	1235.622613
3001.362673	1299.987738
3001.450930	1281.653318
3001.539191	1230.882210
3001.627455	1154.893599
3001.715723	1086.037146
3001.803996	1009.703142
3001.892272	917.813573
3001.980552	757.694192
3002.068836	599.917762
3002.157123	459.352656
3002.245415	349.315682
3002.333711	310.129172
3002.422010	268.414074
3002.510314	286.972649
3002.598621	286.624336
3002.686932	291.443187
3002.775247	317.017651
3002.863566	367.425793
3002.951889	455.586901
3003.040216	582.816567
3003.128546	671.170159
3003.216881	733.469863
3003.305219	778.704552
3003.393562	786.137481
3003.481908	815.490993
3003.570258	815.530742
3003.658612	806.206067
3003.746970	755.707440
3003.835332	690.656368
3003.923697	597.249699
3004.012067	515.652420
3004.100441	419.287150
3004.188818	334.714420
3004.277199	291.661275
3004.365585	274.341679
3004.453974	317.091784
3004.542367	367.520150
3004.630764	443.054532
3004.719165	513.152593
3004.807569	559.216429
3004.895978	574.819072
3004.984390	570.065870
3005.072807	590.569735
3005.161227	577.783763
3005.249651	568.930369
3005.338080	554.535900
3005.426512	553.063969
3005.514948	526.659899
3005.603387	498.088989
3005.691831	451.949355
3005.780279	413.784451
3005.868730	382.689069
3005.957186	351.471038
3006.045645	346.331760
3006.134109	311.785617
3006.222576	293.254383
3006.311047	285.326851
3006.399522	348.432817
3006.488001	414.941502
3006.576484	484.233268
3006.664970	517.163754
3006.753461	547.844459
3006.841955	588.001909
3006.930454	606.455083
3007.018956	634.024486
3007.107462	641.612907
3007.195973	657.006266
3007.284487	629.563751
3007.373005	562.512353
3007.461527	504.248951
3007.550052	451.457915
3007.638582	411.484478
3007.727116	379.540551
3007.815653	357.502553
3007.904195	351.900583
3007.992740	376.072166
3008.081289	414.907208
3008.169842	457.099857
3008.258399	466.598488
3008.346960	466.422210
3008.435525	470.440236
3008.524094	470.453664
3008.612667	477.560816
3008.701243	491.989122
3008.789824	495.572659
3008.878408	487.787698
3008.966997	491.350323
3009.055589	489.663251
3009.144185	480.730782
3009.232785	467.682684
3009.321389	435.062200
3009.409997	409.928723
3009.498609	370.605862
3009.587225	328.919817
3009.675844	306.166601
3009.764468	350.485672
3009.853096	408.926843
3009.941727	462.529926
3010.030362	515.627731
3010.119001	546.237109
3010.207645	558.867144
3010.296292	567.346347
3010.384943	583.116419
3010.473598	595.606473
3010.562256	583.742799
3010.650919	542.122384
3010.739586	509.608627
3010.828256	456.135351
3010.916931	396.428828
3011.005609	372.656005
3011.094292	384.528201
3011.182978	503.769858
3011.271668	659.673135
3011.360362	861.666141
3011.449060	1074.384694
3011.537762	1281.380491
3011.626468	1451.885354
3011.715178	1594.317089
3011.803891	1676.656406
3011.892609	1664.619787
3011.981330	1629.530719
3012.070056	1509.438796
3012.158785	1348.697398
3012.247518	1148.299437
3012.336256	932.496212
3012.424997	716.933834
3012.513742	535.004629
3012.602491	381.412467
3012.691244	265.606024
3012.780000	230.920702
3012.868761	218.031344
3012.957526	244.923769
3013.046294	310.803090
3013.135067	471.420449
3013.223843	634.012170
3013.312623	821.999306
3013.401408	1009.090461
3013.490196	1144.455946
3013.578988	1237.143425
3013.667784	1224.715907
3013.756584	1227.516448
3013.845388	1214.660585
3013.934196	1227.108739
3014.023007	1158.313215
3014.111823	992.742836
3014.200643	753.328904
3014.289466	553.919855
3014.378294	471.986854
3014.467125	464.013403
3014.555960	507.881067
3014.644800	477.592579
3014.733643	453.123492
3014.822490	467.898986
3014.911341	583.019649
3015.000196	734.927575
3015.089055	859.827380
3015.177917	903.510848
3015.266784	943.090518
3015.355655	1024.718565
3015.444529	1124.203519
3015.533408	1184.840388
3015.622290	1078.121421
3015.711176	920.814173
3015.800067	727.356249
3015.888961	586.222157
3015.977859	490.284143
3016.066761	394.555085
3016.155667	333.516181
3016.244577	257.819992
3016.333491	262.718685
3016.422409	313.417571
3016.511331	412.968347
3016.600256	502.619018
3016.689186	606.968250
3016.778119	710.077889
3016.867057	814.588335
3016.955998	914.925829
3017.044944	953.157530
3017.133893	976.347532
3017.222846	967.428832
3017.311803	942.668216
3017.400764	862.538259
3017.489729	774.599607
3017.578698	671.333322
3017.667671	559.743695
3017.756648	472.122533
3017.845629	399.242425
3017.934613	347.024914
3018.023602	284.652403
3018.112594	273.612922
3018.201591	254.730996
3018.290591	271.483165
3018.379596	298.185546
3018.468604	363.589103
3018.557616	431.693749
3018.646632	483.249353
3018.735653	506.356806
3018.824677	507.621785
3018.913705	485.678912
3019.002736	470.122894
3019.091772	461.078768
3019.180812	487.139196
3019.269856	536.697693
3019.358904	561.612538
3019.447955	563.496840
3019.537011	534.230201
3019.626070	504.632300
3019.715134	492.345750
3019.804201	462.972799
3019.893272	459.583862
3019.982348	481.559991
3020.071427	530.328709
3020.160510	559.313441
3020.249597	545.315299
3020.338688	510.519601
3020.427783	463.967425
3020.516882	447.369917
3020.605985	460.731479
3020.695092	494.444840
3020.784202	545.561448
3020.873317	601.428525
3020.962436	660.853903
3021.051558	740.111038
3021.140685	805.952334
3021.229815	862.344569
3021.318950	898.168927
3021.408088	921.749504
3021.497230	988.733096
3021.586376	1022.456938
3021.675527	1006.740547
3021.764681	955.575190
3021.853839	941.724743
3021.943001	960.632010
3022.032167	922.458575
3022.121337	829.984431
3022.210511	667.754094
3022.299688	497.185416
3022.388870	369.132389
3022.478056	283.514588
3022.567245	255.442444
3022.656439	231.445767
3022.745637	241.572692
3022.834838	262.259940
3022.924044	303.373691
3023.013253	379.714957
3023.102466	503.179109
3023.191684	591.982187
3023.280905	677.890546
3023.370130	784.126245
3023.459359	938.471601
3023.548592	1077.931486
3023.637829	1121.557889
3023.727070	1097.360757
3023.816315	995.901033
3023.905564	922.930686
3023.994817	840.303707
3024.084074	767.088718
3024.173334	621.666596
3024.262599	470.164381
3024.351868	354.456147
3024.441140	280.610451
3024.530417	262.425558
3024.619697	252.700171
3024.708982	243.270514
3024.798270	240.424961
3024.887563	293.355107
3024.976859	373.265012
3025.066159	463.584689
3025.155463	537.270852
3025.244772	608.377779
3025.334084	689.846382
3025.423400	796.932545
3025.512720	918.851760
3025.602044	1000.714323
3025.691372	1038.472597
3025.780704	1021.603470
3025.870040	1009.334560
3025.959379	923.274048
3026.048723	837.686163
3026.138071	701.327436
3026.227423	580.072321
3026.316778	493.553312
3026.406138	438.402255
3026.495502	396.067834
3026.584869	317.462679
3026.674241	273.799485
3026.763616	235.241861
3026.852995	272.099273
3026.942379	314.318216
3027.031766	411.953674
3027.121157	521.338376
3027.210553	665.454537
3027.299952	822.900417
3027.389355	950.489065
3027.478762	1045.532174
3027.568173	1069.156917
3027.657588	1078.354981
3027.747007	1097.317598
3027.836430	1104.933348
3027.925857	1078.353567
3028.015288	1037.192108
3028.104723	928.605502
3028.194162	815.583667
3028.283605	681.439117
3028.373051	548.175938
3028.462502	464.079844
3028.551957	374.516042
3028.641415	304.674899
3028.730878	249.758688
3028.820344	261.952147
3028.909815	301.829185
3028.999289	366.640648
3029.088768	435.998072
3029.178250	550.843745
3029.267737	678.759631
3029.357227	825.892210
3029.446721	957.592412
3029.536220	1029.173653
3029.625722	1125.118692
3029.715228	1166.084988
3029.804738	1199.730735
3029.894252	1178.949883
3029.983771	1101.392881
3030.073293	957.796840
3030.162819	799.049523
3030.252349	688.166077
3030.341883	586.631178
3030.431421	535.413161
3030.520963	500.939917
3030.610508	448.429537
3030.700058	398.265736
3030.789612	381.665572
3030.879170	384.813460
3030.968732	431.527349
3031.058297	477.190481
3031.147867	568.818542
3031.237441	669.696658
3031.327018	753.873952
3031.416600	831.875553
3031.506186	861.560631
3031.595775	872.657236
3031.685369	828.191138
3031.774966	819.482761
3031.864568	770.012605
3031.954173	732.992464
3032.043783	669.814262
3032.133396	556.114173
3032.223013	472.792634
3032.312635	384.784815
3032.402260	386.128141
3032.491889	416.943721
3032.581522	492.481932
3032.671160	597.231763
3032.760801	747.231532
3032.850446	887.189325
3032.940095	1005.114631
3033.029748	1154.160927
3033.119405	1250.162495
3033.209067	1331.437783
3033.298732	1338.817808
3033.388401	1315.366477
3033.478074	1243.636475
3033.567751	1195.549912
3033.657432	1124.639210
3033.747117	1038.706207
3033.836805	917.195544
3033.926498	748.987891
3034.016195	562.153764
3034.105896	396.480953
3034.195601	325.427791
3034.285310	307.762205
3034.375023	361.494930
3034.464739	433.328138
3034.554460	572.038313
3034.644185	703.056951
3034.733913	859.913315
3034.823646	1072.432221
3034.913383	1335.152102
3035.003123	1633.678698
3035.092868	1819.395163
3035.182617	1947.210064
3035.272369	1908.094272
3035.362126	1793.582822
3035.451886	1515.666503
3035.541651	1166.012261
3035.631419	819.779288
3035.721192	530.036913
3035.810968	466.229418
3035.900749	447.738615
3035.990533	708.479216
3036.080322	1033.224555
3036.170114	1748.412174
3036.259910	2605.849148
3036.349711	3688.185339
3036.439515	4826.197823
3036.529324	5910.123487
3036.619136	6904.186507
3036.708952	7511.476838
3036.798772	7933.873751
3036.888597	7958.672258
3036.978425	7933.403140
3037.068257	7306.615668
3037.158093	6563.015400
3037.247934	5317.595181
3037.337778	3971.322478
3037.427626	2639.951200
3037.517478	1476.452484
3037.607334	801.871098
3037.697195	247.746941
3037.787059	185.287271
3037.876927	185.012902
3037.966799	523.172618
3038.056675	973.332773
3038.146555	1877.072512
3038.236439	2844.255862
3038.326327	3928.094297
3038.416219	4995.921840
3038.506115	5744.957581
3038.596015	6303.403114
3038.685920	6272.069597
3038.775828	6187.746778
3038.865740	5716.248617
3038.955656	5263.689430
3039.045576	4394.953865
3039.135500	3451.659288
3039.225428	2466.956578
3039.315359	1586.638269
3039.405295	982.900336
3039.495235	469.470980
3039.585179	302.020705
3039.675127	165.197031
3039.765079	313.752569
3039.855035	534.939352
3039.944995	941.438786
3040.034959	1324.813167
3040.124927	1771.936249
3040.214899	2206.246556
3040.304875	2517.008262
3040.394854	2829.584142
3040.484838	2892.743546
3040.574826	2908.763683
3040.664818	2691.933304
3040.754814	2403.816942
3040.844814	1970.642803
3040.934818	1542.649966
3041.024826	1151.488776
3041.114837	825.681683
3041.204853	665.664048
3041.294873	519.334601
3041.384897	496.171142
3041.474925	459.538807
3041.564957	530.194542
3041.654992	674.769342
3041.745032	893.789542
3041.835076	1094.975807
3041.925124	1292.724612
3042.015176	1481.849416
3042.105231	1551.516195
3042.195291	1606.783499
3042.285355	1578.113303
3042.375423	1566.221009
3042.465495	1389.832440
3042.555571	1194.223588
3042.645650	925.211610
3042.735734	691.030863
3042.825822	537.877181
3042.915914	415.226969
3043.006010	359.877923
3043.096109	334.497145
3043.186213	427.183676
3043.276321	570.451801
3043.366433	714.288818
3043.456549	843.191913
3043.546669	953.258338
3043.636792	1066.345781
3043.726920	1123.271411
3043.817052	1191.339048
3043.907188	1198.394006
3043.997328	1199.978759
3044.087472	1124.175021
3044.177620	1025.097998
3044.267771	934.556628
3044.357927	813.486578
3044.448087	703.573136
3044.538251	638.843705
3044.628419	636.316439
3044.718591	634.136326
3044.808767	675.849747
3044.898947	689.179266
3044.989131	693.144809
3045.079318	645.644263
3045.169510	645.806837
3045.259706	700.285980
3045.349906	814.485024
3045.440110	962.115872
3045.530318	1038.660520
3045.620530	1036.514008
3045.710746	955.308102
3045.800966	918.648253
